,age,capital-gain,capital-loss,education-num,education_type,employment_type,fnlwgt,hours-per-week,marital-status,native-country,race,relationship,sex
3700,21.0,0.0,0.0,11.0,0.0,1.0,112906.0,44.0,1.0,1.0,0.0,4.0,0.0
3701,27.0,0.0,0.0,10.0,0.0,1.0,155038.0,40.0,1.0,1.0,3.0,4.0,1.0
3702,26.0,0.0,0.0,12.0,0.0,1.0,100125.0,30.0,1.0,1.0,0.0,0.0,0.0
3703,26.0,0.0,0.0,10.0,-9.223372036854776e+18,0.0,177048.0,40.0,0.0,1.0,3.0,4.0,1.0
3705,20.0,0.0,0.0,9.0,1.0,1.0,254547.0,35.0,1.0,0.0,3.0,3.0,0.0
3706,20.0,0.0,0.0,10.0,0.0,0.0,186213.0,38.0,1.0,1.0,0.0,4.0,1.0
3707,39.0,0.0,0.0,14.0,0.0,1.0,270557.0,50.0,1.0,1.0,0.0,3.0,0.0
3708,48.0,0.0,0.0,10.0,0.0,1.0,41411.0,50.0,1.0,1.0,0.0,3.0,0.0
3709,36.0,0.0,0.0,9.0,2.0,1.0,116445.0,40.0,1.0,1.0,0.0,4.0,1.0
3710,34.0,0.0,1.0,9.0,0.0,2.0,247540.0,30.0,1.0,1.0,0.0,3.0,1.0
3711,37.0,1.0,0.0,7.0,0.0,1.0,358753.0,40.0,0.0,1.0,0.0,2.0,1.0
3715,34.0,0.0,0.0,9.0,0.0,1.0,179877.0,40.0,1.0,1.0,0.0,4.0,1.0
3717,38.0,0.0,0.0,10.0,2.0,1.0,187711.0,43.0,0.0,1.0,0.0,2.0,1.0
3719,63.0,0.0,0.0,10.0,0.0,0.0,80655.0,40.0,1.0,1.0,0.0,3.0,0.0
3720,47.0,0.0,0.0,9.0,0.0,0.0,409464.0,40.0,1.0,1.0,0.0,3.0,1.0
3721,62.0,0.0,0.0,8.0,2.0,1.0,235997.0,37.0,1.0,0.0,0.0,0.0,0.0
3722,20.0,0.0,0.0,9.0,0.0,1.0,59948.0,18.0,1.0,1.0,3.0,4.0,0.0
3723,30.0,0.0,0.0,3.0,0.0,1.0,323833.0,40.0,0.0,0.0,0.0,2.0,1.0
3726,77.0,0.0,0.0,9.0,0.0,1.0,189173.0,35.0,0.0,1.0,0.0,2.0,1.0
3728,61.0,0.0,0.0,6.0,1.0,1.0,132529.0,40.0,0.0,1.0,0.0,2.0,1.0
3730,17.0,0.0,0.0,7.0,0.0,1.0,194717.0,15.0,1.0,1.0,0.0,4.0,0.0
3731,43.0,0.0,0.0,9.0,0.0,1.0,307767.0,40.0,0.0,1.0,0.0,2.0,1.0
3733,77.0,0.0,0.0,16.0,0.0,0.0,267799.0,4.0,1.0,1.0,0.0,3.0,1.0
3735,26.0,0.0,0.0,10.0,0.0,2.0,334267.0,40.0,1.0,1.0,0.0,3.0,1.0
3737,36.0,0.0,0.0,9.0,1.0,1.0,172706.0,40.0,0.0,1.0,0.0,2.0,1.0
3738,35.0,0.0,0.0,10.0,0.0,1.0,240467.0,40.0,1.0,1.0,3.0,3.0,0.0
3739,23.0,0.0,0.0,9.0,1.0,1.0,186006.0,37.0,1.0,1.0,0.0,0.0,0.0
3740,38.0,0.0,0.0,11.0,0.0,1.0,65738.0,40.0,1.0,1.0,0.0,3.0,0.0
3741,40.0,0.0,0.0,9.0,0.0,2.0,192878.0,40.0,0.0,1.0,0.0,2.0,1.0
3742,27.0,0.0,0.0,10.0,0.0,0.0,413870.0,40.0,1.0,1.0,3.0,4.0,1.0
3743,45.0,0.0,0.0,9.0,0.0,1.0,176341.0,32.0,1.0,1.0,0.0,0.0,0.0
3745,24.0,0.0,0.0,13.0,0.0,1.0,117210.0,36.0,1.0,1.0,0.0,4.0,1.0
3747,42.0,0.0,0.0,9.0,-9.223372036854776e+18,1.0,188465.0,25.0,1.0,1.0,0.0,3.0,0.0
3748,31.0,0.0,0.0,10.0,0.0,0.0,253456.0,40.0,0.0,1.0,0.0,2.0,1.0
3749,54.0,0.0,0.0,9.0,0.0,1.0,140592.0,40.0,1.0,1.0,0.0,3.0,0.0
3750,46.0,0.0,0.0,10.0,0.0,1.0,171335.0,40.0,1.0,1.0,0.0,3.0,1.0
3751,29.0,0.0,0.0,13.0,0.0,0.0,73928.0,15.0,1.0,1.0,2.0,4.0,0.0
3752,24.0,0.0,0.0,7.0,0.0,1.0,161415.0,35.0,1.0,1.0,0.0,5.0,1.0
3753,24.0,0.0,0.0,10.0,2.0,1.0,395297.0,30.0,1.0,0.0,0.0,0.0,0.0
3755,45.0,0.0,0.0,12.0,0.0,0.0,160599.0,40.0,1.0,1.0,0.0,3.0,1.0
3756,35.0,0.0,0.0,13.0,2.0,1.0,222450.0,40.0,1.0,1.0,0.0,3.0,1.0
3760,35.0,0.0,0.0,10.0,2.0,1.0,341643.0,40.0,0.0,1.0,0.0,2.0,1.0
3763,43.0,0.0,0.0,15.0,0.0,0.0,201764.0,40.0,1.0,1.0,0.0,3.0,1.0
3764,30.0,0.0,0.0,13.0,0.0,1.0,153549.0,48.0,1.0,1.0,0.0,3.0,1.0
3765,44.0,0.0,0.0,13.0,0.0,0.0,264016.0,40.0,0.0,1.0,3.0,5.0,0.0
3768,23.0,0.0,0.0,10.0,2.0,0.0,49296.0,40.0,1.0,1.0,3.0,4.0,1.0
3770,18.0,0.0,0.0,6.0,2.0,2.0,304699.0,40.0,1.0,0.0,0.0,4.0,1.0
3771,24.0,0.0,0.0,10.0,0.0,1.0,267181.0,35.0,1.0,1.0,0.0,4.0,1.0
3772,40.0,0.0,0.0,9.0,0.0,1.0,154076.0,45.0,0.0,1.0,0.0,2.0,1.0
3773,17.0,0.0,0.0,7.0,-9.223372036854776e+18,1.0,98209.0,10.0,1.0,1.0,0.0,4.0,0.0
3775,43.0,0.0,0.0,9.0,-9.223372036854776e+18,1.0,103759.0,40.0,0.0,1.0,0.0,2.0,1.0
3776,56.0,0.0,0.0,9.0,0.0,1.0,269681.0,35.0,1.0,1.0,0.0,0.0,0.0
3777,25.0,0.0,0.0,9.0,0.0,1.0,789600.0,40.0,1.0,1.0,0.0,0.0,0.0
3778,25.0,0.0,0.0,13.0,0.0,1.0,152165.0,40.0,1.0,1.0,0.0,3.0,0.0
3781,64.0,0.0,0.0,13.0,0.0,1.0,207188.0,40.0,1.0,1.0,0.0,3.0,0.0
3782,41.0,0.0,0.0,10.0,0.0,1.0,246258.0,40.0,1.0,1.0,0.0,0.0,0.0
3786,38.0,0.0,0.0,10.0,0.0,1.0,237091.0,36.0,1.0,0.0,0.0,0.0,0.0
3787,26.0,0.0,0.0,9.0,0.0,1.0,318644.0,35.0,1.0,1.0,0.0,4.0,1.0
3788,19.0,0.0,0.0,10.0,0.0,1.0,138917.0,20.0,1.0,1.0,3.0,4.0,0.0
3789,31.0,0.0,0.0,9.0,2.0,1.0,97405.0,40.0,1.0,1.0,0.0,0.0,0.0
3790,28.0,0.0,0.0,9.0,2.0,1.0,196674.0,45.0,0.0,1.0,0.0,2.0,1.0
3791,25.0,0.0,0.0,10.0,0.0,1.0,405281.0,40.0,1.0,1.0,0.0,3.0,1.0
3792,49.0,0.0,0.0,10.0,0.0,1.0,186256.0,40.0,0.0,1.0,0.0,2.0,1.0
3793,44.0,0.0,0.0,9.0,0.0,1.0,120277.0,45.0,1.0,1.0,0.0,3.0,1.0
3794,33.0,0.0,0.0,7.0,0.0,1.0,161035.0,49.0,0.0,1.0,0.0,2.0,1.0
3795,34.0,0.0,0.0,9.0,1.0,1.0,176244.0,40.0,0.0,0.0,0.0,5.0,0.0
3797,39.0,0.0,0.0,9.0,2.0,1.0,346478.0,40.0,0.0,1.0,0.0,2.0,1.0
3798,43.0,0.0,0.0,10.0,1.0,1.0,196158.0,38.0,1.0,1.0,0.0,0.0,0.0
3799,42.0,0.0,0.0,9.0,1.0,0.0,208470.0,40.0,0.0,1.0,0.0,2.0,1.0
3800,23.0,0.0,0.0,9.0,1.0,1.0,215616.0,37.0,1.0,1.0,0.0,3.0,0.0
3801,23.0,0.0,0.0,10.0,0.0,1.0,275357.0,35.0,1.0,1.0,0.0,3.0,0.0
3802,23.0,0.0,0.0,10.0,0.0,2.0,304871.0,40.0,1.0,1.0,0.0,4.0,1.0
3804,23.0,0.0,0.0,9.0,1.0,1.0,115085.0,45.0,1.0,1.0,0.0,3.0,1.0
3805,58.0,0.0,0.0,10.0,-9.223372036854776e+18,1.0,82050.0,60.0,0.0,1.0,0.0,2.0,1.0
3808,53.0,0.0,0.0,9.0,2.0,1.0,309466.0,40.0,1.0,1.0,0.0,3.0,1.0
3809,77.0,0.0,0.0,4.0,0.0,0.0,100883.0,8.0,0.0,0.0,0.0,2.0,1.0
3811,18.0,0.0,0.0,6.0,0.0,1.0,245199.0,40.0,1.0,1.0,0.0,4.0,1.0
3812,36.0,0.0,0.0,13.0,0.0,1.0,72375.0,45.0,1.0,1.0,0.0,0.0,0.0
3813,34.0,0.0,0.0,9.0,0.0,1.0,117963.0,45.0,1.0,1.0,0.0,4.0,1.0
3815,64.0,0.0,0.0,12.0,0.0,0.0,113570.0,40.0,0.0,1.0,3.0,2.0,1.0
3817,24.0,0.0,0.0,5.0,0.0,1.0,232328.0,35.0,1.0,1.0,0.0,4.0,0.0
3818,37.0,0.0,0.0,13.0,0.0,1.0,92028.0,45.0,1.0,1.0,0.0,3.0,1.0
3820,42.0,0.0,0.0,10.0,2.0,1.0,197810.0,40.0,1.0,1.0,0.0,0.0,0.0
3821,28.0,0.0,0.0,10.0,0.0,1.0,102142.0,40.0,1.0,1.0,0.0,3.0,1.0
3822,31.0,0.0,0.0,13.0,-9.223372036854776e+18,1.0,104223.0,40.0,1.0,1.0,3.0,0.0,0.0
3823,34.0,0.0,0.0,9.0,0.0,1.0,132835.0,40.0,1.0,1.0,3.0,0.0,0.0
3825,33.0,0.0,0.0,10.0,0.0,1.0,203463.0,40.0,1.0,1.0,0.0,3.0,0.0
3826,47.0,0.0,0.0,7.0,1.0,0.0,33114.0,50.0,1.0,1.0,1.0,0.0,1.0
3828,36.0,0.0,0.0,10.0,0.0,1.0,104213.0,40.0,1.0,1.0,0.0,0.0,0.0
3830,56.0,0.0,0.0,9.0,0.0,1.0,50490.0,40.0,0.0,1.0,0.0,2.0,1.0
3831,18.0,0.0,0.0,8.0,2.0,1.0,85508.0,12.0,1.0,1.0,0.0,4.0,0.0
3833,27.0,0.0,0.0,10.0,0.0,0.0,131310.0,40.0,0.0,1.0,0.0,4.0,0.0
3835,65.0,0.0,0.0,7.0,0.0,1.0,115922.0,24.0,1.0,1.0,0.0,3.0,1.0
3836,21.0,0.0,0.0,10.0,0.0,1.0,403471.0,48.0,1.0,1.0,3.0,4.0,0.0
3837,22.0,0.0,0.0,10.0,0.0,1.0,176131.0,40.0,0.0,1.0,3.0,2.0,1.0
3838,32.0,0.0,0.0,9.0,0.0,1.0,149531.0,40.0,1.0,1.0,0.0,4.0,1.0
3839,42.0,0.0,0.0,7.0,0.0,1.0,262243.0,35.0,0.0,1.0,0.0,2.0,1.0
3840,32.0,0.0,0.0,9.0,0.0,1.0,64658.0,40.0,1.0,1.0,0.0,3.0,1.0
3841,21.0,0.0,0.0,10.0,0.0,1.0,127914.0,20.0,1.0,1.0,0.0,4.0,1.0
3842,49.0,0.0,0.0,9.0,0.0,2.0,182211.0,50.0,0.0,1.0,0.0,2.0,1.0
3843,30.0,0.0,0.0,9.0,-9.223372036854776e+18,1.0,48520.0,43.0,1.0,1.0,0.0,3.0,1.0
3844,20.0,0.0,0.0,10.0,2.0,1.0,403118.0,11.0,1.0,1.0,0.0,4.0,0.0
3845,55.0,0.0,0.0,9.0,2.0,1.0,119344.0,40.0,0.0,1.0,0.0,4.0,0.0
3846,46.0,0.0,0.0,5.0,0.0,2.0,334456.0,40.0,0.0,1.0,0.0,2.0,1.0
3847,31.0,0.0,0.0,9.0,0.0,1.0,263110.0,40.0,1.0,1.0,0.0,0.0,0.0
3848,31.0,0.0,1.0,10.0,0.0,2.0,279015.0,40.0,0.0,1.0,0.0,2.0,1.0
3849,58.0,0.0,0.0,3.0,0.0,1.0,195878.0,40.0,0.0,0.0,0.0,2.0,1.0
3850,34.0,0.0,0.0,8.0,0.0,1.0,217652.0,40.0,1.0,1.0,0.0,4.0,0.0
3851,65.0,0.0,0.0,10.0,-9.223372036854776e+18,0.0,44807.0,48.0,0.0,1.0,0.0,2.0,1.0
3852,48.0,0.0,0.0,9.0,0.0,1.0,129777.0,40.0,1.0,1.0,0.0,0.0,0.0
3854,44.0,0.0,0.0,10.0,0.0,1.0,227466.0,40.0,0.0,1.0,3.0,2.0,1.0
3855,26.0,0.0,0.0,7.0,0.0,1.0,228457.0,40.0,1.0,1.0,0.0,3.0,1.0
3857,19.0,0.0,0.0,9.0,0.0,1.0,188669.0,30.0,1.0,1.0,0.0,4.0,0.0
3860,36.0,0.0,0.0,10.0,2.0,0.0,404661.0,40.0,0.0,1.0,3.0,2.0,1.0
3862,43.0,0.0,0.0,10.0,0.0,1.0,175133.0,35.0,1.0,1.0,3.0,0.0,0.0
3863,62.0,0.0,0.0,6.0,-9.223372036854776e+18,1.0,101375.0,40.0,1.0,1.0,0.0,3.0,0.0
3864,31.0,0.0,0.0,12.0,0.0,1.0,256680.0,40.0,1.0,1.0,0.0,5.0,0.0
3865,46.0,0.0,0.0,13.0,0.0,0.0,136878.0,40.0,1.0,1.0,0.0,3.0,1.0
3868,38.0,0.0,0.0,9.0,0.0,1.0,101387.0,43.0,0.0,1.0,0.0,1.0,0.0
3869,51.0,0.0,0.0,10.0,0.0,1.0,196828.0,38.0,1.0,1.0,0.0,3.0,0.0
3871,22.0,0.0,0.0,10.0,0.0,1.0,333910.0,22.0,1.0,1.0,0.0,4.0,0.0
3872,46.0,0.0,0.0,10.0,0.0,2.0,103540.0,40.0,0.0,1.0,0.0,2.0,1.0
3874,55.0,0.0,0.0,9.0,0.0,1.0,158651.0,40.0,0.0,1.0,1.0,2.0,1.0
3875,24.0,0.0,0.0,11.0,1.0,1.0,196943.0,40.0,0.0,1.0,0.0,2.0,1.0
3876,41.0,0.0,0.0,10.0,1.0,1.0,184583.0,59.0,1.0,1.0,0.0,0.0,1.0
3877,33.0,0.0,0.0,9.0,0.0,1.0,244817.0,40.0,1.0,1.0,0.0,3.0,1.0
3880,27.0,0.0,0.0,9.0,0.0,1.0,206199.0,40.0,1.0,1.0,3.0,3.0,1.0
3881,32.0,0.0,0.0,11.0,0.0,1.0,93283.0,40.0,1.0,1.0,0.0,3.0,1.0
3883,21.0,0.0,0.0,10.0,1.0,0.0,391936.0,25.0,1.0,1.0,0.0,4.0,0.0
3884,31.0,0.0,0.0,9.0,0.0,0.0,168740.0,40.0,0.0,1.0,3.0,2.0,1.0
3885,42.0,0.0,0.0,10.0,0.0,1.0,150568.0,45.0,1.0,1.0,0.0,0.0,0.0
3886,19.0,0.0,0.0,9.0,0.0,1.0,201178.0,25.0,1.0,1.0,0.0,3.0,0.0
3888,34.0,0.0,0.0,13.0,0.0,0.0,398988.0,18.0,1.0,1.0,0.0,4.0,1.0
3889,38.0,0.0,0.0,10.0,0.0,1.0,158363.0,40.0,0.0,1.0,0.0,2.0,1.0
3890,19.0,0.0,0.0,10.0,0.0,1.0,81961.0,20.0,1.0,1.0,0.0,4.0,0.0
3891,34.0,0.0,0.0,9.0,0.0,1.0,170017.0,40.0,1.0,1.0,0.0,4.0,1.0
3892,21.0,0.0,0.0,9.0,0.0,1.0,348092.0,40.0,1.0,0.0,3.0,3.0,1.0
3893,27.0,0.0,0.0,10.0,0.0,1.0,54861.0,32.0,1.0,1.0,0.0,3.0,1.0
3894,63.0,0.0,0.0,9.0,0.0,2.0,74991.0,60.0,1.0,1.0,0.0,0.0,1.0
3895,25.0,0.0,0.0,13.0,-9.223372036854776e+18,1.0,106552.0,20.0,1.0,1.0,0.0,4.0,1.0
3898,63.0,0.0,0.0,9.0,0.0,1.0,199888.0,40.0,1.0,1.0,0.0,5.0,0.0
3899,53.0,0.0,0.0,10.0,0.0,1.0,288216.0,40.0,1.0,1.0,0.0,3.0,0.0
3900,18.0,0.0,0.0,8.0,2.0,2.0,378036.0,10.0,1.0,1.0,0.0,4.0,1.0
3902,32.0,0.0,0.0,9.0,-9.223372036854776e+18,1.0,115963.0,50.0,0.0,1.0,0.0,2.0,1.0
3903,19.0,0.0,0.0,7.0,0.0,1.0,332928.0,40.0,1.0,1.0,3.0,0.0,0.0
3904,41.0,0.0,0.0,13.0,1.0,2.0,178510.0,45.0,1.0,1.0,0.0,3.0,1.0
3905,29.0,0.0,0.0,9.0,1.0,1.0,53147.0,37.0,1.0,1.0,3.0,3.0,1.0
3908,49.0,0.0,0.0,3.0,2.0,2.0,155659.0,40.0,0.0,1.0,0.0,2.0,1.0
3910,33.0,0.0,0.0,11.0,0.0,1.0,112305.0,10.0,1.0,1.0,0.0,0.0,0.0
3911,46.0,0.0,0.0,7.0,0.0,0.0,35136.0,40.0,1.0,1.0,3.0,5.0,1.0
3912,27.0,0.0,0.0,13.0,2.0,1.0,215423.0,16.0,1.0,1.0,0.0,0.0,0.0
3913,24.0,0.0,1.0,9.0,0.0,1.0,116358.0,40.0,1.0,0.0,2.0,4.0,1.0
3914,17.0,0.0,0.0,6.0,1.0,1.0,171461.0,14.0,1.0,1.0,0.0,4.0,0.0
3915,32.0,0.0,0.0,9.0,0.0,1.0,131584.0,40.0,1.0,1.0,0.0,4.0,1.0
3916,40.0,0.0,0.0,9.0,-9.223372036854776e+18,2.0,29520.0,65.0,1.0,1.0,0.0,3.0,0.0
3917,35.0,0.0,0.0,13.0,0.0,0.0,246463.0,50.0,1.0,1.0,0.0,3.0,1.0
3918,22.0,0.0,0.0,10.0,0.0,1.0,32616.0,30.0,1.0,1.0,0.0,4.0,0.0
3919,41.0,0.0,0.0,9.0,2.0,1.0,144144.0,30.0,1.0,1.0,3.0,0.0,0.0
3921,22.0,0.0,0.0,13.0,1.0,1.0,227594.0,40.0,1.0,1.0,0.0,3.0,0.0
3924,50.0,0.0,0.0,9.0,0.0,0.0,54342.0,40.0,0.0,1.0,0.0,2.0,1.0
3925,31.0,0.0,0.0,9.0,0.0,1.0,208798.0,40.0,0.0,1.0,0.0,2.0,1.0
3927,36.0,0.0,0.0,9.0,0.0,2.0,110861.0,20.0,1.0,1.0,0.0,4.0,1.0
3928,42.0,0.0,0.0,9.0,0.0,1.0,144594.0,40.0,0.0,1.0,0.0,2.0,1.0
3929,23.0,0.0,0.0,10.0,0.0,1.0,129345.0,50.0,1.0,1.0,0.0,3.0,1.0
3930,28.0,0.0,0.0,10.0,0.0,1.0,424340.0,40.0,1.0,1.0,3.0,4.0,1.0
3931,44.0,0.0,0.0,9.0,0.0,1.0,187702.0,40.0,0.0,1.0,0.0,2.0,1.0
3933,61.0,1.0,0.0,9.0,0.0,1.0,160143.0,45.0,0.0,1.0,0.0,2.0,1.0
3934,50.0,0.0,0.0,4.0,0.0,1.0,345450.0,40.0,0.0,1.0,3.0,2.0,1.0
3936,18.0,0.0,0.0,7.0,0.0,1.0,102690.0,40.0,1.0,1.0,1.0,4.0,1.0
3938,44.0,0.0,0.0,9.0,0.0,1.0,167333.0,40.0,1.0,1.0,0.0,4.0,1.0
3940,32.0,0.0,0.0,9.0,2.0,1.0,280077.0,60.0,1.0,1.0,0.0,3.0,1.0
3941,48.0,0.0,0.0,14.0,0.0,1.0,143920.0,25.0,1.0,1.0,0.0,3.0,1.0
3943,34.0,0.0,0.0,7.0,0.0,2.0,59469.0,72.0,0.0,1.0,0.0,2.0,1.0
3944,31.0,0.0,0.0,13.0,0.0,1.0,74501.0,40.0,1.0,1.0,0.0,4.0,0.0
3946,33.0,0.0,0.0,11.0,0.0,1.0,281685.0,40.0,1.0,1.0,0.0,3.0,1.0
3947,62.0,0.0,0.0,10.0,-9.223372036854776e+18,1.0,78273.0,40.0,1.0,1.0,3.0,3.0,0.0
3948,44.0,0.0,0.0,9.0,0.0,1.0,105475.0,40.0,0.0,0.0,4.0,2.0,1.0
3949,55.0,0.0,0.0,9.0,-9.223372036854776e+18,1.0,174260.0,40.0,1.0,1.0,0.0,3.0,1.0
3950,42.0,0.0,0.0,11.0,-9.223372036854776e+18,2.0,149102.0,40.0,1.0,1.0,0.0,4.0,1.0
3952,23.0,0.0,0.0,6.0,0.0,1.0,864960.0,40.0,0.0,1.0,0.0,2.0,1.0
3953,63.0,0.0,0.0,10.0,0.0,1.0,154526.0,40.0,1.0,1.0,0.0,3.0,0.0
3954,23.0,0.0,0.0,11.0,0.0,1.0,60783.0,40.0,0.0,1.0,0.0,2.0,1.0
3955,32.0,1.0,0.0,9.0,0.0,1.0,186269.0,35.0,1.0,1.0,0.0,4.0,1.0
3956,30.0,0.0,0.0,2.0,0.0,1.0,398019.0,30.0,1.0,0.0,0.0,5.0,0.0
3957,50.0,0.0,0.0,9.0,0.0,0.0,237503.0,40.0,1.0,1.0,0.0,4.0,1.0
3958,19.0,0.0,0.0,10.0,0.0,1.0,93762.0,40.0,1.0,1.0,0.0,3.0,0.0
3959,40.0,0.0,0.0,9.0,0.0,1.0,59916.0,40.0,0.0,1.0,0.0,2.0,1.0
3960,45.0,0.0,0.0,9.0,0.0,1.0,203264.0,40.0,1.0,1.0,0.0,3.0,0.0
3962,29.0,0.0,0.0,10.0,0.0,0.0,114072.0,46.0,0.0,1.0,0.0,2.0,1.0
3964,64.0,0.0,0.0,9.0,2.0,1.0,130525.0,40.0,0.0,1.0,0.0,2.0,1.0
3967,27.0,0.0,0.0,13.0,1.0,1.0,136077.0,50.0,1.0,1.0,0.0,3.0,1.0
3969,25.0,1.0,0.0,10.0,-9.223372036854776e+18,1.0,138111.0,40.0,1.0,1.0,0.0,3.0,1.0
3970,27.0,0.0,0.0,13.0,2.0,1.0,225746.0,35.0,1.0,1.0,3.0,4.0,1.0
3972,25.0,0.0,0.0,2.0,0.0,1.0,139863.0,40.0,1.0,0.0,0.0,3.0,1.0
3973,39.0,0.0,0.0,9.0,0.0,1.0,278632.0,40.0,0.0,1.0,0.0,2.0,1.0
3974,51.0,0.0,0.0,13.0,0.0,2.0,71046.0,60.0,0.0,1.0,0.0,2.0,1.0
3976,49.0,0.0,0.0,10.0,0.0,0.0,276309.0,40.0,1.0,1.0,0.0,3.0,1.0
3978,39.0,0.0,0.0,9.0,2.0,1.0,52870.0,30.0,0.0,1.0,0.0,2.0,1.0
3979,51.0,0.0,0.0,16.0,0.0,0.0,79324.0,30.0,1.0,1.0,0.0,3.0,1.0
3980,50.0,0.0,0.0,7.0,-9.223372036854776e+18,1.0,188882.0,40.0,0.0,1.0,0.0,2.0,1.0
3981,39.0,0.0,0.0,10.0,0.0,0.0,72338.0,40.0,0.0,1.0,2.0,2.0,1.0
3983,24.0,0.0,0.0,13.0,1.0,1.0,113936.0,55.0,1.0,1.0,0.0,3.0,1.0
3986,20.0,0.0,0.0,10.0,0.0,1.0,228960.0,40.0,1.0,1.0,0.0,4.0,0.0
3988,35.0,0.0,0.0,13.0,0.0,1.0,178649.0,36.0,1.0,0.0,2.0,0.0,0.0
3990,31.0,0.0,0.0,10.0,-9.223372036854776e+18,1.0,205659.0,40.0,1.0,1.0,0.0,0.0,0.0
3992,45.0,0.0,0.0,9.0,0.0,1.0,196638.0,45.0,1.0,1.0,0.0,3.0,0.0
3993,43.0,0.0,0.0,15.0,2.0,2.0,95246.0,5.0,0.0,1.0,0.0,1.0,0.0
3995,25.0,1.0,0.0,13.0,0.0,1.0,61956.0,45.0,1.0,1.0,0.0,4.0,1.0
3996,33.0,0.0,0.0,14.0,0.0,1.0,157216.0,40.0,1.0,1.0,0.0,3.0,0.0
3999,31.0,0.0,0.0,11.0,1.0,0.0,158688.0,40.0,0.0,1.0,0.0,2.0,1.0
4000,31.0,0.0,0.0,9.0,2.0,0.0,227864.0,40.0,0.0,1.0,3.0,2.0,1.0
4001,31.0,0.0,1.0,9.0,0.0,1.0,173858.0,40.0,0.0,0.0,2.0,5.0,1.0
4002,51.0,0.0,0.0,9.0,2.0,1.0,30012.0,80.0,1.0,1.0,0.0,3.0,1.0
4006,30.0,0.0,0.0,11.0,-9.223372036854776e+18,1.0,235109.0,40.0,1.0,1.0,0.0,0.0,0.0
4007,32.0,0.0,0.0,9.0,0.0,1.0,339196.0,40.0,1.0,1.0,0.0,4.0,1.0
4008,61.0,0.0,0.0,14.0,0.0,1.0,181028.0,18.0,0.0,1.0,0.0,2.0,1.0
4009,43.0,0.0,0.0,13.0,0.0,1.0,59460.0,40.0,1.0,1.0,0.0,4.0,0.0
4010,21.0,0.0,1.0,9.0,0.0,1.0,97212.0,25.0,1.0,1.0,0.0,3.0,0.0
4012,41.0,0.0,0.0,10.0,1.0,1.0,70447.0,60.0,0.0,1.0,2.0,2.0,1.0
4013,27.0,0.0,0.0,10.0,0.0,1.0,321456.0,10.0,1.0,0.0,0.0,4.0,1.0
4014,23.0,0.0,0.0,13.0,0.0,1.0,126613.0,30.0,1.0,1.0,0.0,4.0,0.0
4015,52.0,0.0,0.0,11.0,0.0,2.0,149508.0,48.0,0.0,1.0,0.0,2.0,1.0
4018,25.0,0.0,0.0,13.0,-9.223372036854776e+18,1.0,140669.0,40.0,1.0,1.0,0.0,3.0,0.0
4019,38.0,0.0,0.0,10.0,0.0,1.0,107164.0,55.0,0.0,1.0,0.0,2.0,1.0
4020,39.0,0.0,0.0,11.0,0.0,1.0,225707.0,40.0,0.0,0.0,0.0,2.0,1.0
4021,64.0,0.0,0.0,10.0,-9.223372036854776e+18,2.0,56588.0,70.0,1.0,1.0,0.0,0.0,0.0
4024,40.0,0.0,0.0,10.0,1.0,1.0,218653.0,40.0,0.0,1.0,0.0,2.0,1.0
4025,39.0,0.0,0.0,10.0,0.0,1.0,191137.0,40.0,1.0,1.0,0.0,4.0,1.0
4026,50.0,0.0,0.0,10.0,0.0,1.0,181585.0,40.0,1.0,1.0,0.0,0.0,0.0
4027,23.0,0.0,0.0,9.0,0.0,1.0,142566.0,40.0,1.0,1.0,0.0,4.0,1.0
4028,41.0,0.0,0.0,14.0,0.0,2.0,220821.0,70.0,0.0,1.0,0.0,2.0,1.0
4030,52.0,1.0,0.0,9.0,0.0,1.0,153155.0,40.0,0.0,1.0,0.0,2.0,1.0
4032,62.0,0.0,0.0,2.0,0.0,1.0,77884.0,40.0,0.0,0.0,2.0,2.0,1.0
4033,41.0,0.0,0.0,9.0,0.0,1.0,99373.0,40.0,1.0,1.0,0.0,3.0,0.0
4034,47.0,0.0,0.0,9.0,0.0,1.0,118729.0,40.0,1.0,1.0,0.0,3.0,1.0
4035,25.0,0.0,0.0,9.0,0.0,1.0,108414.0,40.0,0.0,1.0,0.0,2.0,1.0
4036,22.0,0.0,0.0,9.0,2.0,1.0,198366.0,20.0,0.0,1.0,3.0,2.0,1.0
4037,42.0,0.0,0.0,9.0,1.0,1.0,238384.0,36.0,1.0,1.0,0.0,0.0,0.0
4038,27.0,0.0,0.0,13.0,0.0,1.0,214695.0,50.0,1.0,1.0,0.0,3.0,1.0
4039,33.0,0.0,0.0,7.0,0.0,1.0,120420.0,40.0,0.0,1.0,0.0,2.0,1.0
4041,29.0,0.0,0.0,5.0,0.0,2.0,100368.0,27.0,1.0,1.0,0.0,0.0,0.0
4044,44.0,0.0,0.0,9.0,0.0,1.0,54271.0,40.0,0.0,1.0,0.0,2.0,1.0
4045,47.0,0.0,0.0,4.0,0.0,1.0,189680.0,40.0,0.0,0.0,0.0,2.0,1.0
4046,49.0,0.0,0.0,9.0,0.0,1.0,230796.0,40.0,1.0,1.0,0.0,3.0,0.0
4049,19.0,0.0,0.0,9.0,0.0,1.0,42069.0,40.0,1.0,1.0,0.0,4.0,1.0
